1006,นั่ง,2019-01-14 16:37:03.713,00:00:30
1006,ยืน,2019-01-14 16:37:36.173,00:00:30
1006,นอน,2019-01-14 16:38:13.511,00:00:30
1006,นั่ง,2019-01-14 16:38:50.369,00:00:30
1006,นอน,2019-01-14 16:39:23.892,00:00:30
1006,ยืน,2019-01-14 16:40:00.788,00:00:30
1006,เดิน,2019-01-14 16:40:51.476,00:01:00
1006,ลงบันได,2019-01-14 16:42:21.353,00:00:15
1006,ขึ้นบันได,2019-01-14 16:42:37.514,00:00:14
1006,ลงบันได,2019-01-14 16:42:53.923,00:00:14
1006,ขึ้นบันได,2019-01-14 16:43:09.155,00:00:13
1007,ยืน,2019-01-14 16:56:29.895,00:00:30
1007,นั่ง,2019-01-14 16:57:04.737,00:00:30
1007,ยืน,2019-01-14 16:57:38.808,00:00:30
1007,นอน,2019-01-14 16:58:21.733,00:00:30
1007,นั่ง,2019-01-14 16:58:56.559,00:00:30
1007,นอน,2019-01-14 16:59:32.033,00:00:30
1007,ยืน,2019-01-14 17:00:09.762,00:00:30
1007,เดิน,2019-01-14 17:01:04.263,00:01:01
1007,ลงบันได,2019-01-14 17:02:38.200,00:00:15
1007,ขึ้นบันได,2019-01-14 17:02:54.269,00:00:13
1007,ลงบันได,2019-01-14 17:03:10.160,00:00:13
1007,ขึ้นบันได,2019-01-14 17:03:24.669,00:00:12
1008,ยืน,2019-01-14 17:17:25.593,00:00:30
1008,นั่ง,2019-01-14 17:17:57.715,00:00:30
1008,ยืน,2019-01-14 17:18:30.907,00:00:30
1008,นอน,2019-01-14 17:19:14.952,00:00:30
1008,นั่ง,2019-01-14 17:19:51.930,00:00:30
1008,นอน,2019-01-14 17:20:25.513,00:00:30
1008,ยืน,2019-01-14 17:21:03.647,00:00:30
1008,เดิน,2019-01-14 17:22:07.061,00:01:00
1008,ลงบันได,2019-01-14 17:23:44.481,00:00:17
1008,ขึ้นบันได,2019-01-14 17:24:03.689,00:00:14
1008,ลงบันได,2019-01-14 17:24:20.894,00:00:16
1008,ขึ้นบันได,2019-01-14 17:24:37.795,00:00:13
3006,stand,2019-01-16 13:58:47.829,00:00:30
3006,sit,2019-01-16 13:59:26.627,00:00:30
3006,stand,2019-01-16 14:00:01.045,00:00:30
3006,sleep,2019-01-16 14:01:30.673,00:00:30
3006,sit,2019-01-16 14:02:09.519,00:00:30
3006,sleep,2019-01-16 14:02:59.920,00:00:30
3006,stand,2019-01-16 14:03:45.039,00:00:30
3006,walk,2019-01-16 14:04:32.327,00:00:31
3006,walk,2019-01-16 14:05:07.253,00:00:30
3006,downstairs,2019-01-16 14:07:04.700,00:00:43
3006,upstairs,2019-01-16 14:08:06.679,00:00:30
3006,downstairs,2019-01-16 14:08:44.824,00:00:37
3006,upstairs,2019-01-16 14:09:27.265,00:00:31
1013,stand,2019-01-16 14:22:12.439,00:00:30
1013,sit,2019-01-16 14:22:46.157,00:00:30
1013,stand,2019-01-16 14:23:19.307,00:00:30
1013,sleep,2019-01-16 14:24:05.584,00:00:30
1013,sit,2019-01-16 14:24:44.454,00:00:30
1013,sleep,2019-01-16 14:25:20.640,00:00:30
1013,stand,2019-01-16 14:25:59.460,00:00:30
1013,walk,2019-01-16 14:26:42.431,00:00:30
1013,walk,2019-01-16 14:27:17.169,00:00:31
1013,downstairs,2019-01-16 14:28:22.139,00:00:23
1013,upstairs,2019-01-16 14:28:51.399,00:00:20
1013,downstairs,2019-01-16 14:29:15.654,00:00:21
1013,upstairs,2019-01-16 14:29:39.313,00:00:20
